ean,family,sku,title,long_description,ecotax,category,main_photo,photo_1,photo_2,photo_3,photo_4,photo_5,photo_6,photo_7,photo_8,photo_9,photo_10,brand,sport,gender,axis_shoes_size,axis_size_fr,axis_main_color,secondary_color,variant_id,advice_1,advice_2,advice_3,technical_info_1,technical_info_2,technical_info_3,axis_football_ball_size,football_ball_type,related_product_ean_1,related_product_ean_2,related_product_ean_3,related_product_ean_4,related_product_ean_5,related_product_ean_6,related_product_ean_7,related_product_ean_8,related_product_ean_10,related_product_ean_10
1933130790878,FOOTBALL_BALLOONS,883699343807509,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
498723108495028,FOOTBALL_BALLOONS,922088996284936,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
464964544653007,FOOTBALL_BALLOONS,213409367831467,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
298702362035749,FOOTBALL_BALLOONS,957939762601373,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
942787632808144,FOOTBALL_BALLOONS,17321696573878,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
384821415654976,FOOTBALL_BALLOONS,181490807063594,TITR,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
324799602322761,FOOTBALL_BALLOONS,401816248315603,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
203054524407415,FOOTBALL_BALLOONS,875321720427642,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
464072856786133,FOOTBALL_BALLOONS,510133343342721,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
856222800649922,FOOTBALL_BALLOONS,633258389823562,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
238410037733654,FOOTBALL_BALLOONS,619660885974622,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
877357193186927,FOOTBALL_BALLOONS,164497064010566,TITR,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
303735454316979,FOOTBALL_BALLOONS,429282013531206,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
279217730531876,FOOTBALL_BALLOONS,406809846231912,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
67291604163001,FOOTBALL_BALLOONS,734380997327172,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
297712367758335,FOOTBALL_BALLOONS,523790705691746,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
637558046190306,FOOTBALL_BALLOONS,665990326010425,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
946226140496396,FOOTBALL_BALLOONS,134884498349087,TITR,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
950610284959381,FOOTBALL_BALLOONS,750206166542104,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
137353544759367,FOOTBALL_BALLOONS,121974752341065,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
246529883309713,FOOTBALL_BALLOONS,313138721443999,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
553301004348704,FOOTBALL_BALLOONS,187556595174787,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
170077813748477,FOOTBALL_BALLOONS,167643515612402,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
171824464346821,FOOTBALL_BALLOONS,549517567701489,TITR,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
54010033125963,FOOTBALL_BALLOONS,669208776250403,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
628107914321905,FOOTBALL_BALLOONS,967431932348114,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
215881648019731,FOOTBALL_BALLOONS,712739962808544,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
657844620542729,FOOTBALL_BALLOONS,595077879279091,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
932599513418742,FOOTBALL_BALLOONS,246508813039858,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
743755381462454,FOOTBALL_BALLOONS,814597429075429,TITR,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
875023520495668,FOOTBALL_BALLOONS,548174217609411,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
789947551066018,FOOTBALL_BALLOONS,513867484698746,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
168301918365175,FOOTBALL_BALLOONS,268212474369591,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
486103333392166,FOOTBALL_BALLOONS,370886291539859,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
603602347290988,FOOTBALL_BALLOONS,298914131886425,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
983913557413726,FOOTBALL_BALLOONS,342950582091736,TITR,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
211948783198766,FOOTBALL_BALLOONS,699552334044141,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
996755996748665,FOOTBALL_BALLOONS,971691972191106,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
697740568473066,FOOTBALL_BALLOONS,380105316587045,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
479513393794152,FOOTBALL_BALLOONS,453032584639952,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
13994571075322,FOOTBALL_BALLOONS,840699026366937,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
492321621265482,FOOTBALL_BALLOONS,443806401112295,TITR,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
227297736520252,FOOTBALL_BALLOONS,261967065397014,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
947962547619072,FOOTBALL_BALLOONS,174652560451449,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
322315584161415,FOOTBALL_BALLOONS,638018261103863,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
48936253890177,FOOTBALL_BALLOONS,476625823286102,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
186434148179978,FOOTBALL_BALLOONS,58663436283799,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
894456846927234,FOOTBALL_BALLOONS,145089831083817,TITR,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
587906535357106,FOOTBALL_BALLOONS,181226170311201,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
900527507277084,FOOTBALL_BALLOONS,235782501381444,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
887087383978937,FOOTBALL_BALLOONS,568300012213102,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
731790488011105,FOOTBALL_BALLOONS,177728805176117,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
441522350320286,FOOTBALL_BALLOONS,18209314113625,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
106204702514101,FOOTBALL_BALLOONS,573894230781728,TITR,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
316717819553929,FOOTBALL_BALLOONS,609512210690141,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
827383061336017,FOOTBALL_BALLOONS,642319874491368,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
384466703050893,FOOTBALL_BALLOONS,607459824960054,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
652193553103101,FOOTBALL_BALLOONS,451995846532233,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
911882253737283,FOOTBALL_BALLOONS,741510701942251,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
